player,touches_total,touches_in_defending_penalty,touches_in_defending_third,touches_in_middle_third,touches_in_attacking_third,touches_in_attacking_penalty,dribbling_total,dribbling_completed,dribbling_not_completed,dribbling_overrun,dribbling_through_legs,dribbling_push_and_run,carries_total,carry_into_attacking_third,carry_into_penalty_area,carry_into_edge_of_the_box,carry_distance,progressive_carry_total,progressive_carry_distance,miscontrol_total,miscontrol_in_aerial_duel,dispossessed_total,dispossessed_in_defending_penalty_area,dispossessed_in_defending_third,dispossessed_in_middle_third,dispossessed_in_attacking_third,dispossessed_in_penalty_area,balls_received,balls_received_successful,error_lead_to_goal,offside,up_touches_total,up_touches_in_defending_penalty,up_touches_in_defending_third,up_touches_in_middle_third,up_touches_in_attacking_third,up_touches_in_attacking_penalty,up_dribbling_total,up_dribbling_completed,up_dribbling_not_completed,up_dribbling_overrun,up_dribbling_through_legs,up_dribbling_push_and_run,up_carries_total,up_carry_into_attacking_third,up_carry_into_penalty_area,up_carry_into_edge_of_the_box,up_carry_distance,up_progressive_carry_total,up_progressive_carry_distance,up_miscontrol_total,up_miscontrol_in_aerial_duel,up_dispossessed_total,up_dispossessed_in_defending_penalty_area,up_dispossessed_in_defending_third,up_dispossessed_in_middle_third,up_dispossessed_in_attacking_third,up_dispossessed_in_penalty_area,up_balls_received,up_balls_received_successful,up_error_lead_to_goal,up_offside,touches_in_defending_penalty_%,touches_in_defending_third_%,touches_in_middle_third_%,touches_in_attacking_third_%,touches_in_attacking_penalty_%,ball_reception_%,dribblings_successful_%,distance_per_carry_%,carries_into_attacking_third_%,carries_into_penalty_area_%,carries_into_edge_of_the_box_%,distance_per_progressive_carry,dispossessed_per_carry_%,touches_total_per_match,touches_in_defending_penalty_per_match,touches_in_defending_third_per_match,touches_in_middle_third_per_match,touches_in_attacking_third_per_match,touches_in_attacking_penalty_per_match,dribbling_total_per_match,dribbling_completed_per_match,dribbling_not_completed_per_match,dribbling_overrun_per_match,dribbling_through_legs_per_match,dribbling_push_and_run_per_match,carries_total_per_match,carry_into_attacking_third_per_match,carry_into_penalty_area_per_match,carry_into_edge_of_the_box_per_match,carry_distance_per_match,progressive_carry_total_per_match,progressive_carry_distance_per_match,miscontrol_total_per_match,miscontrol_in_aerial_duel_per_match,dispossessed_total_per_match,dispossessed_in_defending_penalty_area_per_match,dispossessed_in_defending_third_per_match,dispossessed_in_middle_third_per_match,dispossessed_in_attacking_third_per_match,dispossessed_in_penalty_area_per_match,balls_received_per_match,balls_received_successful_per_match,error_lead_to_goal_per_match,offside_per_match,up_touches_total_per_match,up_touches_in_defending_penalty_per_match,up_touches_in_defending_third_per_match,up_touches_in_middle_third_per_match,up_touches_in_attacking_third_per_match,up_touches_in_attacking_penalty_per_match,up_dribbling_total_per_match,up_dribbling_completed_per_match,up_dribbling_not_completed_per_match,up_dribbling_overrun_per_match,up_dribbling_through_legs_per_match,up_dribbling_push_and_run_per_match,up_carries_total_per_match,up_carry_into_attacking_third_per_match,up_carry_into_penalty_area_per_match,up_carry_into_edge_of_the_box_per_match,up_carry_distance_per_match,up_progressive_carry_total_per_match,up_progressive_carry_distance_per_match,up_miscontrol_total_per_match,up_miscontrol_in_aerial_duel_per_match,up_dispossessed_total_per_match,up_dispossessed_in_defending_penalty_area_per_match,up_dispossessed_in_defending_third_per_match,up_dispossessed_in_middle_third_per_match,up_dispossessed_in_attacking_third_per_match,up_dispossessed_in_penalty_area_per_match,up_balls_received_per_match,up_balls_received_successful_per_match,up_error_lead_to_goal_per_match,up_offside_per_match,distance_per_progressive_carry_per_match
Alaeddine Yahia,2113.0,200.0,1033.0,941.0,139.0,100.0,3.0,1.0,2.0,0,0,0,433.0,3.0,0.0,0.0,3221.126798920086,280.0,2511.2122857283875,6.0,0,12.0,0.0,6.0,6.0,0.0,0.0,444.0,396.0,0.0,0.0,624.0,121.0,362.0,217.0,45.0,33.0,3.0,1.0,2.0,0,0,0,113.0,3.0,0.0,0.0,951.9439635954861,67.0,655.2049723065517,4.0,0,12.0,0.0,6.0,6.0,0.0,0.0,16.0,16.0,0.0,0.0,0.09465215333648841,0.48887837198296263,0.44533838144817794,0.06578324656885944,0.047326076668244205,0.8918918918918919,0.3333333333333333,7.439091914365095,0.006928406466512702,0.0,0.0,8.968615306172813,0.02771362586605081,23.478,2.222,11.478,10.456,1.544,1.111,0.033,0.011,0.022,0.0,0.0,0.0,4.811,0.033,0.0,0.0,35.79,3.111,27.902,0.067,0.0,0.133,0.0,0.067,0.067,0.0,0.0,4.933,4.4,0.0,0.0,6.933,1.344,4.022,2.411,0.5,0.367,0.033,0.011,0.022,0.0,0.0,0.0,1.256,0.033,0.0,0.0,10.577,0.744,7.28,0.044,0.0,0.133,0.0,0.067,0.067,0.0,0.0,0.178,0.178,0.0,0.0,0.1
Alassane Pléa,2421.0,15.0,149.0,1089.0,1183.0,230.0,57.0,25.0,32.0,2,3,0,581.0,41.0,31.0,11.0,3961.5483389502688,379.0,3329.3882053037714,54.0,4,55.0,0.0,1.0,22.0,32.0,7.0,915.0,603.0,0.0,0.0,867.0,9.0,62.0,408.0,397.0,70.0,57.0,25.0,32.0,2,3,0,345.0,32.0,20.0,8.0,2599.1610096658765,218.0,2106.750045457143,18.0,4,55.0,0.0,1.0,22.0,32.0,7.0,121.0,119.0,0.0,0.0,0.006195786864931847,0.06154481619165634,0.44981412639405205,0.4886410574142916,0.09500206526228831,0.659016393442623,0.43859649122807015,6.818499722805971,0.07056798623063683,0.05335628227194492,0.0189328743545611,8.784665449350321,0.09466437177280551,26.9,0.167,1.656,12.1,13.144,2.556,0.633,0.278,0.356,0.022,0.033,0.0,6.456,0.456,0.344,0.122,44.017,4.211,36.993,0.6,0.044,0.611,0.0,0.011,0.244,0.356,0.078,10.167,6.7,0.0,0.0,9.633,0.1,0.689,4.533,4.411,0.778,0.633,0.278,0.356,0.022,0.033,0.0,3.833,0.356,0.222,0.089,28.88,2.422,23.408,0.2,0.044,0.611,0.0,0.011,0.244,0.356,0.078,1.344,1.322,0.0,0.0,0.098
Alassane Touré,1414.0,22.0,325.0,684.0,405.0,25.0,23.0,16.0,7.0,2,0,0,340.0,18.0,4.0,1.0,2011.2490955747362,198.0,1463.1715850699177,18.0,0,10.0,0.0,2.0,6.0,2.0,0.0,322.0,286.0,0.0,0.0,370.0,12.0,111.0,163.0,96.0,7.0,23.0,16.0,7.0,2,0,0,145.0,8.0,3.0,1.0,1043.6532662376082,90.0,730.1270929287507,4.0,0,10.0,0.0,2.0,6.0,2.0,0.0,21.0,20.0,0.0,0.0,0.015558698727015558,0.22984441301272984,0.4837340876944837,0.28642149929278643,0.01768033946251768,0.8881987577639752,0.6956521739130435,5.915438516396283,0.052941176470588235,0.011764705882352941,0.0029411764705882353,7.389755480151099,0.029411764705882353,15.711,0.244,3.611,7.6,4.5,0.278,0.256,0.178,0.078,0.022,0.0,0.0,3.778,0.2,0.044,0.011,22.347,2.2,16.257,0.2,0.0,0.111,0.0,0.022,0.067,0.022,0.0,3.578,3.178,0.0,0.0,4.111,0.133,1.233,1.811,1.067,0.078,0.256,0.178,0.078,0.022,0.0,0.0,1.611,0.089,0.033,0.011,11.596,1.0,8.113,0.044,0.0,0.111,0.0,0.022,0.067,0.022,0.0,0.233,0.222,0.0,0.0,0.082
Alban Lafont,1344.0,1072.0,1335.0,7.0,2.0,0.0,0.0,0.0,0.0,0,0,0,299.0,0.0,0.0,0.0,1598.7297524219925,232.0,1507.6889867521343,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,207.0,2.0,0.0,98.0,86.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,42.0,0.0,0.0,0.0,161.0181294523594,36.0,148.47603130750414,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,0.7976190476190477,0.9933035714285714,0.005208333333333333,0.001488095238095238,0.0,1.0,0.0,5.3469222489029855,0.0,0.0,0.0,6.4986594256557515,0.0,14.933,11.911,14.833,0.078,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.322,0.0,0.0,0.0,17.764,2.578,16.752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,0.022,0.0,1.089,0.956,1.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.467,0.0,0.0,0.0,1.789,0.4,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.122,0.0,0.0,0.072
Albert Rafetraniaina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aldo Kalulu Kyatengwa,319.0,0.0,14.0,107.0,198.0,52.0,10.0,3.0,7.0,1,1,0,77.0,1.0,2.0,1.0,344.3020586278118,44.0,207.58352423382937,7.0,0,6.0,0.0,0.0,2.0,4.0,1.0,121.0,73.0,0.0,0.0,98.0,0.0,6.0,30.0,62.0,18.0,10.0,3.0,7.0,1,1,0,42.0,1.0,0.0,0.0,233.35028830918873,22.0,124.29367056944574,1.0,0,6.0,0.0,0.0,2.0,4.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0438871473354232,0.335423197492163,0.6206896551724138,0.16300940438871472,0.6033057851239669,0.3,4.471455306854699,0.012987012987012988,0.025974025974025976,0.012987012987012988,4.717807368950667,0.07792207792207792,3.544,0.0,0.156,1.189,2.2,0.578,0.111,0.033,0.078,0.011,0.011,0.0,0.856,0.011,0.022,0.011,3.826,0.489,2.306,0.078,0.0,0.067,0.0,0.0,0.022,0.044,0.011,1.344,0.811,0.0,0.0,1.089,0.0,0.067,0.333,0.689,0.2,0.111,0.033,0.078,0.011,0.011,0.0,0.467,0.011,0.0,0.0,2.593,0.244,1.381,0.011,0.0,0.067,0.0,0.0,0.022,0.044,0.011,0.156,0.156,0.0,0.0,0.052
Alec Georgen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alejandro Bedoya,3380.0,30.0,337.0,1723.0,1320.0,254.0,19.0,11.0,8.0,1,1,0,745.0,38.0,11.0,3.0,4580.809561493164,418.0,3325.1054437439184,50.0,2,27.0,0.0,2.0,11.0,14.0,1.0,1281.0,846.0,0.0,2.0,921.0,17.0,97.0,453.0,371.0,73.0,19.0,11.0,8.0,1,1,0,315.0,8.0,8.0,3.0,2002.1707516191916,154.0,1179.2168638726052,13.0,2,27.0,0.0,2.0,11.0,14.0,1.0,114.0,108.0,0.0,0.0,0.008875739644970414,0.09970414201183432,0.5097633136094675,0.3905325443786982,0.07514792899408285,0.6604215456674473,0.5789473684210527,6.148737666433778,0.05100671140939597,0.01476510067114094,0.004026845637583893,7.954797712306025,0.036241610738255034,37.556,0.333,3.744,19.144,14.667,2.822,0.211,0.122,0.089,0.011,0.011,0.0,8.278,0.422,0.122,0.033,50.898,4.644,36.946,0.556,0.022,0.3,0.0,0.022,0.122,0.156,0.011,14.233,9.4,0.0,0.022,10.233,0.189,1.078,5.033,4.122,0.811,0.211,0.122,0.089,0.011,0.011,0.0,3.5,0.089,0.089,0.033,22.246,1.711,13.102,0.144,0.022,0.3,0.0,0.022,0.122,0.156,0.011,1.267,1.2,0.0,0.0,0.088
Aleksandar Pešić,831.0,7.0,38.0,367.0,426.0,109.0,5.0,2.0,3.0,1,1,0,147.0,11.0,9.0,1.0,1129.982353386752,87.0,892.323054250978,23.0,1,14.0,0.0,0.0,9.0,5.0,2.0,378.0,171.0,0.0,1.0,314.0,3.0,18.0,133.0,163.0,36.0,5.0,2.0,3.0,1,1,0,94.0,7.0,6.0,0.0,791.5449096326242,54.0,635.8754118222103,12.0,1,14.0,0.0,0.0,9.0,5.0,2.0,58.0,57.0,0.0,0.0,0.00842358604091456,0.0457280385078219,0.4416365824308063,0.5126353790613718,0.13116726835138387,0.4523809523809524,0.4,7.686954784943891,0.07482993197278912,0.061224489795918366,0.006802721088435374,10.256586830471011,0.09523809523809523,9.233,0.078,0.422,4.078,4.733,1.211,0.056,0.022,0.033,0.011,0.011,0.0,1.633,0.122,0.1,0.011,12.555,0.967,9.915,0.256,0.011,0.156,0.0,0.0,0.1,0.056,0.022,4.2,1.9,0.0,0.011,3.489,0.033,0.2,1.478,1.811,0.4,0.056,0.022,0.033,0.011,0.011,0.0,1.044,0.078,0.067,0.0,8.795,0.6,7.065,0.133,0.011,0.156,0.0,0.0,0.1,0.056,0.022,0.644,0.633,0.0,0.0,0.114
Alexander Djiku,1870.0,69.0,639.0,960.0,271.0,14.0,15.0,11.0,4.0,0,2,0,361.0,6.0,1.0,0.0,1797.9920249580318,208.0,1481.4792588987123,6.0,0,12.0,0.0,2.0,7.0,3.0,0.0,427.0,372.0,0.0,0.0,458.0,52.0,208.0,185.0,65.0,5.0,15.0,11.0,4.0,0,2,0,111.0,1.0,0.0,0.0,695.9907264149584,72.0,566.5287623603278,1.0,0,12.0,0.0,2.0,7.0,3.0,0.0,15.0,14.0,0.0,0.0,0.03689839572192513,0.3417112299465241,0.5133689839572193,0.1449197860962567,0.0074866310160427805,0.8711943793911007,0.7333333333333333,4.980587326753551,0.01662049861495845,0.002770083102493075,0.0,7.12249643701304,0.0332409972299169,20.778,0.767,7.1,10.667,3.011,0.156,0.167,0.122,0.044,0.0,0.022,0.0,4.011,0.067,0.011,0.0,19.978,2.311,16.461,0.067,0.0,0.133,0.0,0.022,0.078,0.033,0.0,4.744,4.133,0.0,0.0,5.089,0.578,2.311,2.056,0.722,0.056,0.167,0.122,0.044,0.0,0.022,0.0,1.233,0.011,0.0,0.0,7.733,0.8,6.295,0.011,0.0,0.133,0.0,0.022,0.078,0.033,0.0,0.167,0.156,0.0,0.0,0.079
Alexander Toft Søderlund,982.0,3.0,23.0,418.0,541.0,205.0,10.0,8.0,2.0,0,1,0,136.0,4.0,6.0,4.0,677.7589230293656,61.0,459.19318873961487,33.0,2,12.0,0.0,0.0,8.0,4.0,2.0,501.0,192.0,0.0,1.0,330.0,3.0,8.0,144.0,178.0,61.0,10.0,8.0,2.0,0,1,0,92.0,2.0,4.0,3.0,513.0117122034123,41.0,343.36341066050875,12.0,2,12.0,0.0,0.0,8.0,4.0,2.0,64.0,64.0,0.0,0.0,0.003054989816700611,0.023421588594704685,0.4256619144602851,0.5509164969450102,0.20875763747454176,0.38323353293413176,0.8,4.983521492862983,0.029411764705882353,0.04411764705882353,0.029411764705882353,7.527757192452703,0.08823529411764706,10.911,0.033,0.256,4.644,6.011,2.278,0.111,0.089,0.022,0.0,0.011,0.0,1.511,0.044,0.067,0.044,7.531,0.678,5.102,0.367,0.022,0.133,0.0,0.0,0.089,0.044,0.022,5.567,2.133,0.0,0.011,3.667,0.033,0.089,1.6,1.978,0.678,0.111,0.089,0.022,0.0,0.011,0.0,1.022,0.022,0.044,0.033,5.7,0.456,3.815,0.133,0.022,0.133,0.0,0.0,0.089,0.044,0.022,0.711,0.711,0.0,0.0,0.084
Alexandre Coeff,3064.0,120.0,1038.0,1398.0,628.0,19.0,12.0,8.0,4.0,1,1,0,721.0,26.0,3.0,1.0,3897.0066067199273,412.0,3055.624692853325,22.0,0,12.0,0.0,4.0,4.0,4.0,0.0,776.0,706.0,1.0,0.0,567.0,57.0,267.0,208.0,92.0,3.0,12.0,8.0,4.0,1,1,0,183.0,8.0,2.0,1.0,1137.4122882779025,97.0,745.9829927634067,3.0,0,12.0,0.0,4.0,4.0,4.0,0.0,26.0,25.0,0.0,0.0,0.0391644908616188,0.3387728459530026,0.456266318537859,0.20496083550913838,0.006201044386422976,0.9097938144329897,0.6666666666666666,5.40500222846037,0.036061026352288486,0.004160887656033287,0.0013869625520110957,7.4165647884789445,0.016643550624133148,34.044,1.333,11.533,15.533,6.978,0.211,0.133,0.089,0.044,0.011,0.011,0.0,8.011,0.289,0.033,0.011,43.3,4.578,33.951,0.244,0.0,0.133,0.0,0.044,0.044,0.044,0.0,8.622,7.844,0.011,0.0,6.3,0.633,2.967,2.311,1.022,0.033,0.133,0.089,0.044,0.011,0.011,0.0,2.033,0.089,0.022,0.011,12.638,1.078,8.289,0.033,0.0,0.133,0.0,0.044,0.044,0.044,0.0,0.289,0.278,0.0,0.0,0.082
Alexandre Lacazette,4799.0,1.0,142.0,1693.0,2964.0,745.0,89.0,44.0,45.0,6,11,0,1007.0,35.0,40.0,18.0,4665.633788667084,507.0,3111.28648776319,117.0,7,71.0,0.0,0.0,18.0,53.0,12.0,2009.0,1208.0,0.0,4.0,1602.0,1.0,53.0,537.0,1012.0,224.0,89.0,44.0,45.0,6,11,0,578.0,19.0,32.0,12.0,3107.5333066750954,302.0,2005.2295619750785,39.0,7,71.0,0.0,0.0,18.0,53.0,12.0,311.0,299.0,0.0,0.0,0.00020837674515524068,0.029589497812044174,0.35278182954782245,0.6176286726401333,0.15524067514065432,0.6012941762070682,0.4943820224719101,4.633201379013986,0.03475670307845084,0.039721946375372394,0.01787487586891758,6.136659739177889,0.070506454816286,53.322,0.011,1.578,18.811,32.933,8.278,0.989,0.489,0.5,0.067,0.122,0.0,11.189,0.389,0.444,0.2,51.84,5.633,34.57,1.3,0.078,0.789,0.0,0.0,0.2,0.589,0.133,22.322,13.422,0.0,0.044,17.8,0.011,0.589,5.967,11.244,2.489,0.989,0.489,0.5,0.067,0.122,0.0,6.422,0.211,0.356,0.133,34.528,3.356,22.28,0.433,0.078,0.789,0.0,0.0,0.2,0.589,0.133,3.456,3.322,0.0,0.0,0.068
Alexandre Letellier,857.0,755.0,855.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,180.0,0.0,0.0,0.0,1131.5179090801396,134.0,1009.2769529590729,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,130.0,2.0,0.0,63.0,63.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,26.0,0.0,0.0,0.0,126.91931947189394,16.0,84.22755674922344,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.8809801633605601,0.9976662777129521,0.002333722287047841,0.0,0.0,1.0,0.0,6.286210606000775,0.0,0.0,0.0,7.531917559396066,0.0,9.522,8.389,9.5,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,12.572,1.489,11.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444,1.444,0.022,0.0,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.0,0.0,0.0,1.41,0.178,0.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.144,0.0,0.0,0.084
Alexandre Mendy,614.0,7.0,49.0,254.0,311.0,65.0,5.0,1.0,4.0,0,0,0,107.0,6.0,2.0,0.0,468.77562352640405,53.0,343.73284752112767,15.0,1,10.0,0.0,0.0,4.0,6.0,1.0,278.0,148.0,0.0,1.0,225.0,6.0,27.0,91.0,107.0,15.0,5.0,1.0,4.0,0,0,0,70.0,4.0,2.0,0.0,421.0165003907567,38.0,311.9360251810751,5.0,1,10.0,0.0,0.0,4.0,6.0,1.0,42.0,39.0,0.0,0.0,0.011400651465798045,0.07980456026058631,0.41368078175895767,0.506514657980456,0.10586319218241043,0.5323741007194245,0.2,4.381080593704711,0.056074766355140186,0.018691588785046728,0.0,6.485525424926937,0.09345794392523364,6.822,0.078,0.544,2.822,3.456,0.722,0.056,0.011,0.044,0.0,0.0,0.0,1.189,0.067,0.022,0.0,5.209,0.589,3.819,0.167,0.011,0.111,0.0,0.0,0.044,0.067,0.011,3.089,1.644,0.0,0.011,2.5,0.067,0.3,1.011,1.189,0.167,0.056,0.011,0.044,0.0,0.0,0.0,0.778,0.044,0.022,0.0,4.678,0.422,3.466,0.056,0.011,0.111,0.0,0.0,0.044,0.067,0.011,0.467,0.433,0.0,0.0,0.072
Alexandre Olliero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexandre Raineau,493.0,25.0,130.0,252.0,111.0,7.0,4.0,1.0,3.0,1,0,0,106.0,7.0,0.0,0.0,452.88412599647484,61.0,312.56989691725863,5.0,0,4.0,0.0,0.0,2.0,2.0,0.0,101.0,91.0,0.0,0.0,141.0,14.0,46.0,57.0,38.0,4.0,4.0,1.0,3.0,1,0,0,33.0,1.0,0.0,0.0,158.7042648977372,22.0,99.47936160503781,1.0,0,4.0,0.0,0.0,2.0,2.0,0.0,11.0,11.0,0.0,0.0,0.05070993914807302,0.26369168356997974,0.5111561866125761,0.22515212981744423,0.014198782961460446,0.900990099009901,0.25,4.272491754683725,0.0660377358490566,0.0,0.0,5.1240966707747315,0.03773584905660377,5.478,0.278,1.444,2.8,1.233,0.078,0.044,0.011,0.033,0.011,0.0,0.0,1.178,0.078,0.0,0.0,5.032,0.678,3.473,0.056,0.0,0.044,0.0,0.0,0.022,0.022,0.0,1.122,1.011,0.0,0.0,1.567,0.156,0.511,0.633,0.422,0.044,0.044,0.011,0.033,0.011,0.0,0.0,0.367,0.011,0.0,0.0,1.763,0.244,1.105,0.011,0.0,0.044,0.0,0.0,0.022,0.022,0.0,0.122,0.122,0.0,0.0,0.057
Alexi Peuget,1145.0,36.0,276.0,741.0,128.0,8.0,4.0,3.0,1.0,0,1,0,263.0,4.0,2.0,0.0,1178.452502822176,159.0,949.1012291351451,9.0,0,6.0,0.0,0.0,4.0,2.0,0.0,302.0,279.0,0.0,0.0,252.0,13.0,62.0,165.0,25.0,2.0,4.0,3.0,1.0,0,1,0,74.0,2.0,0.0,0.0,350.49268125158426,45.0,266.6826631647803,2.0,0,6.0,0.0,0.0,4.0,2.0,0.0,18.0,18.0,0.0,0.0,0.0314410480349345,0.2410480349344978,0.6471615720524018,0.11179039301310044,0.0069868995633187774,0.9238410596026491,0.75,4.480807995521582,0.015209125475285171,0.0076045627376425855,0.0,5.969190120346824,0.022813688212927757,12.722,0.4,3.067,8.233,1.422,0.089,0.044,0.033,0.011,0.0,0.011,0.0,2.922,0.044,0.022,0.0,13.094,1.767,10.546,0.1,0.0,0.067,0.0,0.0,0.044,0.022,0.0,3.356,3.1,0.0,0.0,2.8,0.144,0.689,1.833,0.278,0.022,0.044,0.033,0.011,0.0,0.011,0.0,0.822,0.022,0.0,0.0,3.894,0.5,2.963,0.022,0.0,0.067,0.0,0.0,0.044,0.022,0.0,0.2,0.2,0.0,0.0,0.066
Alexis Alégué Elandi,100.0,1.0,17.0,44.0,39.0,13.0,2.0,1.0,1.0,0,0,0,20.0,1.0,0.0,0.0,144.96043673189362,12.0,102.77762915305993,2.0,0,2.0,0.0,0.0,0.0,2.0,0.0,39.0,26.0,0.0,0.0,32.0,1.0,3.0,12.0,17.0,4.0,2.0,1.0,1.0,0,0,0,10.0,0.0,0.0,0.0,70.89098605574527,5.0,34.40739270915023,1.0,0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,6.0,0.0,0.0,0.01,0.17,0.44,0.39,0.13,0.6666666666666666,0.5,7.248021836594681,0.05,0.0,0.0,8.564802429421661,0.1,1.111,0.011,0.189,0.489,0.433,0.144,0.022,0.011,0.011,0.0,0.0,0.0,0.222,0.011,0.0,0.0,1.611,0.133,1.142,0.022,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.433,0.289,0.0,0.0,0.356,0.011,0.033,0.133,0.189,0.044,0.022,0.011,0.011,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.788,0.056,0.382,0.011,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.067,0.067,0.0,0.0,0.095
Alexis Araujo,10.0,0.0,0.0,3.0,7.0,4.0,0.0,0.0,0.0,0,0,0,2.0,0.0,0.0,0.0,22.17793044162206,1.0,17.75978603474715,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,17.75978603474715,1.0,17.75978603474715,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.4,0.6666666666666666,0.0,11.08896522081103,0.0,0.0,0.0,17.75978603474715,0.0,0.111,0.0,0.0,0.033,0.078,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.246,0.011,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.022,0.0,0.0,0.033,0.0,0.0,0.022,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.197,0.011,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.197
