player,ball_recovery_total,ball_recovery_successful,ball_recovery_offensive_total,ball_recovery_offensive_successful,ball_recovery_failed,pressure_on_opponent,pressure_on_opponent_defending_third,pressure_on_opponent_middle_third,pressure_on_opponent_attacking_third,counterpressing_total,counterpressing_opponent_defending_third,counterpressing_opponent_middle_third,counterpressing_attacking_third,shield_total,block_total,block_offensive,block_ball_deflection,block_counterpress,block_during_counterpress,block_shot_on_target,clearance_total,clearance_with_head,interception,tackling,tackling_won,tackling_in_defending_third,tackling_in_middle_third,tackling_in_attacking_third,fouls_total,fouls_in_defending_third,fouls_in_middle_third,fouls_in_attacking_third,fouls_offensive,fouls_lead_to_penalty,fouls_wins_a_penalty,fouls_yellow_card,fouls_second_yellow_card,fouls_red_card,bad_behaviour_total,bad_behaviour_yellow_card,bad_behaviour_second_yellow_card,bad_behaviour_red_card,total_yellow,total_red,ball_recovery_successful_%,pressure_on_opponent_defending_third_%,pressure_on_opponent_middle_third_%,pressure_on_opponent_attacking_third_%,counterpressing_opponent_defending_third_%,counterpressing_opponent_middle_third_%,counterpressing_opponent_attacking_third_%,tackling_success_%,tackling_in_defending_third_%,tackling_in_middle_third_%,tackling_in_attacking_third_%,fouls_in_defending_third_%,fouls_in_middle_third_%,fouls_in_attacking_third_%,ball_recovery_total_per_match,ball_recovery_successful_per_match,ball_recovery_offensive_total_per_match,ball_recovery_offensive_successful_per_match,ball_recovery_failed_per_match,pressure_on_opponent_per_match,pressure_on_opponent_defending_third_per_match,pressure_on_opponent_middle_third_per_match,pressure_on_opponent_attacking_third_per_match,counterpressing_total_per_match,counterpressing_opponent_defending_third_per_match,counterpressing_opponent_middle_third_per_match,counterpressing_attacking_third_per_match,shield_total_per_match,block_total_per_match,block_offensive_per_match,block_ball_deflection_per_match,block_counterpress_per_match,block_during_counterpress_per_match,block_shot_on_target_per_match,clearance_total_per_match,clearance_with_head_per_match,interception_per_match,tackling_per_match,tackling_won_per_match,tackling_in_defending_third_per_match,tackling_in_middle_third_per_match,tackling_in_attacking_third_per_match,fouls_total_per_match,fouls_in_defending_third_per_match,fouls_in_middle_third_per_match,fouls_in_attacking_third_per_match,fouls_offensive_per_match,fouls_lead_to_penalty_per_match,fouls_wins_a_penalty_per_match,fouls_yellow_card_per_match,fouls_second_yellow_card_per_match,fouls_red_card_per_match,bad_behaviour_total_per_match,bad_behaviour_yellow_card_per_match,bad_behaviour_second_yellow_card_per_match,bad_behaviour_red_card_per_match,total_yellow_per_match,total_red_per_match
André Hahn,28.0,25.0,0,0,3,190.0,13.0,92.0,85.0,56.0,1.0,24.0,31.0,0.0,15.0,0,0,0,15.0,0,3.0,3.0,0.0,18.0,8.0,4.0,10.0,4.0,28.0,2.0,15.0,11.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8928571428571429,0.06842105263157895,0.4842105263157895,0.4473684210526316,0.017857142857142856,0.42857142857142855,0.5535714285714286,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.2222222222222222,0.07142857142857142,0.5357142857142857,0.39285714285714285,0.311,0.278,0.0,0.0,0.033,2.111,0.144,1.022,0.944,0.622,0.011,0.267,0.344,0.0,0.167,0.0,0.0,0.0,0.167,0.0,0.033,0.033,0.0,0.2,0.089,0.044,0.111,0.044,0.311,0.022,0.167,0.122,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
André Ramalho Silva,55.0,51.0,0,0,4,191.0,104.0,77.0,10.0,68.0,17.0,41.0,10.0,1.0,32.0,0,0,0,32.0,0,67.0,30.0,0.0,29.0,15.0,20.0,9.0,0.0,18.0,8.0,8.0,2.0,0,0,0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.9272727272727272,0.5445026178010471,0.4031413612565445,0.05235602094240838,0.25,0.6029411764705882,0.14705882352941177,0.5172413793103449,0.6896551724137931,0.3103448275862069,0.0,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.611,0.567,0.0,0.0,0.044,2.122,1.156,0.856,0.111,0.756,0.189,0.456,0.111,0.011,0.356,0.0,0.0,0.0,0.356,0.0,0.744,0.333,0.0,0.322,0.167,0.222,0.1,0.0,0.2,0.089,0.089,0.022,0.0,0.0,0.0,0.044,0.0,0.0,0.011,0.011,0.0,0.0,0.056,0.0
André Schürrle,94.0,85.0,0,0,9,338.0,82.0,156.0,100.0,98.0,6.0,46.0,46.0,1.0,25.0,1,0,0,25.0,0,11.0,6.0,0.0,25.0,13.0,12.0,8.0,5.0,27.0,0.0,17.0,10.0,0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9042553191489362,0.24260355029585798,0.46153846153846156,0.2958579881656805,0.061224489795918366,0.46938775510204084,0.46938775510204084,0.52,0.48,0.32,0.2,0.0,0.6296296296296297,0.37037037037037035,1.044,0.944,0.0,0.0,0.1,3.756,0.911,1.733,1.111,1.089,0.067,0.511,0.511,0.011,0.278,0.011,0.0,0.0,0.278,0.0,0.122,0.067,0.0,0.278,0.144,0.133,0.089,0.056,0.3,0.0,0.189,0.111,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.0
Anthony Modeste,69.0,53.0,0,0,16,369.0,9.0,198.0,162.0,86.0,0.0,43.0,43.0,0.0,30.0,1,1,1,30.0,0,38.0,28.0,0.0,11.0,6.0,1.0,8.0,2.0,49.0,1.0,17.0,31.0,3,0,0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.7681159420289855,0.024390243902439025,0.5365853658536586,0.43902439024390244,0.0,0.5,0.5,0.5454545454545454,0.09090909090909091,0.7272727272727273,0.18181818181818182,0.02040816326530612,0.3469387755102041,0.6326530612244898,0.767,0.589,0.0,0.0,0.178,4.1,0.1,2.2,1.8,0.956,0.0,0.478,0.478,0.0,0.333,0.011,0.011,0.011,0.333,0.0,0.422,0.311,0.0,0.122,0.067,0.011,0.089,0.022,0.544,0.011,0.189,0.344,0.033,0.0,0.0,0.022,0.0,0.0,0.022,0.022,0.0,0.0,0.044,0.0
Anthony Ujah,89.0,70.0,0,0,19,307.0,27.0,152.0,128.0,88.0,2.0,36.0,50.0,0.0,26.0,1,0,0,26.0,0,48.0,36.0,0.0,18.0,10.0,5.0,8.0,5.0,46.0,2.0,21.0,23.0,4,0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.7865168539325843,0.08794788273615635,0.495114006514658,0.4169381107491857,0.022727272727272728,0.4090909090909091,0.5681818181818182,0.5555555555555556,0.2777777777777778,0.4444444444444444,0.2777777777777778,0.043478260869565216,0.45652173913043476,0.5,0.989,0.778,0.0,0.0,0.211,3.411,0.3,1.689,1.422,0.978,0.022,0.4,0.556,0.0,0.289,0.011,0.0,0.0,0.289,0.0,0.533,0.4,0.0,0.2,0.111,0.056,0.089,0.056,0.511,0.022,0.233,0.256,0.044,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.022,0.0
Arianit Ferati,4.0,3.0,0,0,1,20.0,5.0,10.0,5.0,9.0,1.0,5.0,3.0,0.0,1.0,0,0,0,1.0,0,0.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.5,0.25,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.75,0.25,0.75,0.0,0.0,0.0,1.0,0.044,0.033,0.0,0.0,0.011,0.222,0.056,0.111,0.056,0.1,0.011,0.056,0.033,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.044,0.033,0.011,0.033,0.0,0.022,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arjen Robben,42.0,38.0,0,0,4,106.0,15.0,35.0,56.0,38.0,0.0,13.0,25.0,0.0,13.0,1,0,0,13.0,0,3.0,1.0,0.0,6.0,2.0,1.0,5.0,0.0,4.0,1.0,1.0,2.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9047619047619048,0.14150943396226415,0.330188679245283,0.5283018867924528,0.0,0.34210526315789475,0.6578947368421053,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.0,0.25,0.25,0.5,0.467,0.422,0.0,0.0,0.044,1.178,0.167,0.389,0.622,0.422,0.0,0.144,0.278,0.0,0.144,0.011,0.0,0.0,0.144,0.0,0.033,0.011,0.0,0.067,0.022,0.011,0.056,0.0,0.044,0.011,0.011,0.022,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Aron Jóhannsson,15.0,14.0,0,0,1,72.0,6.0,20.0,46.0,24.0,0.0,7.0,17.0,0.0,7.0,0,0,0,7.0,0,1.0,1.0,0.0,4.0,4.0,0.0,4.0,0.0,14.0,0.0,8.0,6.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333333333333333,0.08333333333333333,0.2777777777777778,0.6388888888888888,0.0,0.2916666666666667,0.7083333333333334,1.0,0.0,1.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.167,0.156,0.0,0.0,0.011,0.8,0.067,0.222,0.511,0.267,0.0,0.078,0.189,0.0,0.078,0.0,0.0,0.0,0.078,0.0,0.011,0.011,0.0,0.044,0.044,0.0,0.044,0.0,0.156,0.0,0.089,0.067,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Artem Kravets,18.0,17.0,0,0,1,176.0,9.0,84.0,83.0,42.0,0.0,15.0,27.0,0.0,8.0,0,0,0,8.0,0,6.0,5.0,0.0,3.0,2.0,1.0,1.0,1.0,15.0,0.0,9.0,6.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9444444444444444,0.05113636363636364,0.4772727272727273,0.4715909090909091,0.0,0.35714285714285715,0.6428571428571429,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6,0.4,0.2,0.189,0.0,0.0,0.011,1.956,0.1,0.933,0.922,0.467,0.0,0.167,0.3,0.0,0.089,0.0,0.0,0.0,0.089,0.0,0.067,0.056,0.0,0.033,0.022,0.011,0.011,0.011,0.167,0.0,0.1,0.067,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Artoms Rudņevs,17.0,15.0,0,0,2,129.0,8.0,47.0,74.0,27.0,2.0,8.0,17.0,0.0,10.0,0,0,0,10.0,0,9.0,8.0,0.0,3.0,1.0,2.0,1.0,0.0,13.0,1.0,7.0,5.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8823529411764706,0.06201550387596899,0.3643410852713178,0.5736434108527132,0.07407407407407407,0.2962962962962963,0.6296296296296297,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.07692307692307693,0.5384615384615384,0.38461538461538464,0.189,0.167,0.0,0.0,0.022,1.433,0.089,0.522,0.822,0.3,0.022,0.089,0.189,0.0,0.111,0.0,0.0,0.0,0.111,0.0,0.1,0.089,0.0,0.033,0.011,0.022,0.011,0.0,0.144,0.011,0.078,0.056,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Artur Sobiech,50.0,45.0,0,0,5,362.0,22.0,166.0,174.0,87.0,3.0,37.0,47.0,1.0,24.0,0,1,1,24.0,0,8.0,6.0,0.0,11.0,8.0,4.0,6.0,1.0,43.0,1.0,22.0,20.0,2,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9,0.06077348066298342,0.4585635359116022,0.48066298342541436,0.034482758620689655,0.42528735632183906,0.5402298850574713,0.7272727272727273,0.36363636363636365,0.5454545454545454,0.09090909090909091,0.023255813953488372,0.5116279069767442,0.46511627906976744,0.556,0.5,0.0,0.0,0.056,4.022,0.244,1.844,1.933,0.967,0.033,0.411,0.522,0.011,0.267,0.0,0.011,0.011,0.267,0.0,0.089,0.067,0.0,0.122,0.089,0.044,0.067,0.011,0.478,0.011,0.244,0.222,0.022,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Arturo Erasmo Vidal Pardo,118.0,106.0,1,1,12,448.0,121.0,213.0,114.0,209.0,37.0,84.0,88.0,0.0,55.0,0,1,1,55.0,0,34.0,28.0,0.0,80.0,55.0,38.0,25.0,17.0,67.0,11.0,36.0,20.0,1,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8983050847457628,0.2700892857142857,0.47544642857142855,0.2544642857142857,0.17703349282296652,0.4019138755980861,0.42105263157894735,0.6875,0.475,0.3125,0.2125,0.16417910447761194,0.5373134328358209,0.29850746268656714,1.311,1.178,0.011,0.011,0.133,4.978,1.344,2.367,1.267,2.322,0.411,0.933,0.978,0.0,0.611,0.0,0.011,0.011,0.611,0.0,0.378,0.311,0.0,0.889,0.611,0.422,0.278,0.189,0.744,0.122,0.4,0.222,0.011,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Ashton Philip Shawn Götz,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Assani Lukimya-Mulongoti,35.0,34.0,0,0,1,139.0,86.0,44.0,9.0,51.0,14.0,28.0,9.0,1.0,20.0,0,1,1,20.0,0,67.0,42.0,0.0,24.0,16.0,17.0,7.0,0.0,23.0,6.0,15.0,2.0,0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9714285714285714,0.6187050359712231,0.31654676258992803,0.06474820143884892,0.27450980392156865,0.5490196078431373,0.17647058823529413,0.6666666666666666,0.7083333333333334,0.2916666666666667,0.0,0.2608695652173913,0.6521739130434783,0.08695652173913043,0.389,0.378,0.0,0.0,0.011,1.544,0.956,0.489,0.1,0.567,0.156,0.311,0.1,0.011,0.222,0.0,0.011,0.011,0.222,0.0,0.744,0.467,0.0,0.267,0.178,0.189,0.078,0.0,0.256,0.067,0.167,0.022,0.0,0.011,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0
Aytac Sulu,89.0,83.0,0,0,6,281.0,209.0,67.0,5.0,54.0,16.0,33.0,5.0,4.0,76.0,0,0,0,76.0,0,219.0,101.0,0.0,52.0,28.0,47.0,5.0,0.0,37.0,13.0,17.0,7.0,0,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.9325842696629213,0.7437722419928826,0.23843416370106763,0.017793594306049824,0.2962962962962963,0.6111111111111112,0.09259259259259259,0.5384615384615384,0.9038461538461539,0.09615384615384616,0.0,0.35135135135135137,0.4594594594594595,0.1891891891891892,0.989,0.922,0.0,0.0,0.067,3.122,2.322,0.744,0.056,0.6,0.178,0.367,0.056,0.044,0.844,0.0,0.0,0.0,0.844,0.0,2.433,1.122,0.0,0.578,0.311,0.522,0.056,0.0,0.411,0.144,0.189,0.078,0.0,0.011,0.0,0.067,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.0
Bariş Atik,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bas Dost,17.0,16.0,1,1,1,155.0,2.0,84.0,69.0,47.0,1.0,19.0,27.0,0.0,9.0,0,0,0,9.0,0,13.0,11.0,0.0,2.0,1.0,0.0,0.0,2.0,17.0,1.0,10.0,6.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882353,0.012903225806451613,0.5419354838709678,0.44516129032258067,0.02127659574468085,0.40425531914893614,0.574468085106383,0.5,0.0,0.0,1.0,0.058823529411764705,0.5882352941176471,0.35294117647058826,0.189,0.178,0.011,0.011,0.011,1.722,0.022,0.933,0.767,0.522,0.011,0.211,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.144,0.122,0.0,0.022,0.011,0.0,0.0,0.022,0.189,0.011,0.111,0.067,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bastian Oczipka,161.0,148.0,0,0,13,331.0,172.0,110.0,49.0,100.0,19.0,44.0,37.0,4.0,73.0,0,3,3,73.0,0,69.0,45.0,0.0,55.0,35.0,43.0,9.0,3.0,29.0,7.0,13.0,9.0,0,0,0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.9192546583850931,0.5196374622356495,0.3323262839879154,0.14803625377643503,0.19,0.44,0.37,0.6363636363636364,0.7818181818181819,0.16363636363636364,0.05454545454545454,0.2413793103448276,0.4482758620689655,0.3103448275862069,1.789,1.644,0.0,0.0,0.144,3.678,1.911,1.222,0.544,1.111,0.211,0.489,0.411,0.044,0.811,0.0,0.033,0.033,0.811,0.0,0.767,0.5,0.0,0.611,0.389,0.478,0.1,0.033,0.322,0.078,0.144,0.1,0.0,0.0,0.0,0.067,0.0,0.0,0.011,0.011,0.0,0.0,0.078,0.0
Benedikt Höwedes,20.0,18.0,0,0,2,116.0,68.0,39.0,9.0,33.0,10.0,16.0,7.0,0.0,16.0,0,1,1,16.0,0,44.0,19.0,0.0,15.0,13.0,11.0,4.0,0.0,10.0,4.0,2.0,4.0,0,0,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.9,0.5862068965517241,0.33620689655172414,0.07758620689655173,0.30303030303030304,0.48484848484848486,0.21212121212121213,0.8666666666666667,0.7333333333333333,0.26666666666666666,0.0,0.4,0.2,0.4,0.222,0.2,0.0,0.0,0.022,1.289,0.756,0.433,0.1,0.367,0.111,0.178,0.078,0.0,0.178,0.0,0.011,0.011,0.178,0.0,0.489,0.211,0.0,0.167,0.144,0.122,0.044,0.0,0.111,0.044,0.022,0.044,0.0,0.0,0.0,0.033,0.0,0.0,0.011,0.011,0.0,0.0,0.044,0.0
Benjamin Gorka,0.0,0.0,0,0,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.011,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Benjamin Henrichs,34.0,33.0,0,0,1,118.0,60.0,49.0,9.0,34.0,8.0,17.0,9.0,0.0,17.0,0,2,2,17.0,0,23.0,11.0,0.0,27.0,14.0,18.0,8.0,1.0,9.0,2.0,6.0,1.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9705882352941176,0.5084745762711864,0.4152542372881356,0.07627118644067797,0.23529411764705882,0.5,0.2647058823529412,0.5185185185185185,0.6666666666666666,0.2962962962962963,0.037037037037037035,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.378,0.367,0.0,0.0,0.011,1.311,0.667,0.544,0.1,0.378,0.089,0.189,0.1,0.0,0.189,0.0,0.022,0.022,0.189,0.0,0.256,0.122,0.0,0.3,0.156,0.2,0.089,0.011,0.1,0.022,0.067,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Benjamin Hübner,67.0,61.0,0,0,6,335.0,190.0,134.0,11.0,104.0,33.0,59.0,12.0,2.0,64.0,1,2,2,64.0,1,177.0,110.0,0.0,59.0,33.0,35.0,21.0,3.0,53.0,15.0,29.0,9.0,1,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.9104477611940298,0.5671641791044776,0.4,0.03283582089552239,0.3173076923076923,0.5673076923076923,0.11538461538461539,0.559322033898305,0.5932203389830508,0.3559322033898305,0.05084745762711865,0.2830188679245283,0.5471698113207547,0.16981132075471697,0.744,0.678,0.0,0.0,0.067,3.722,2.111,1.489,0.122,1.156,0.367,0.656,0.133,0.022,0.711,0.011,0.022,0.022,0.711,0.011,1.967,1.222,0.0,0.656,0.367,0.389,0.233,0.033,0.589,0.167,0.322,0.1,0.011,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.0
Benjamin Uphoff,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bernd Leno,178.0,175.0,0,0,3,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9831460674157303,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.978,1.944,0.0,0.0,0.033,0.089,0.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borys Tashchy,9.0,8.0,0,0,1,40.0,2.0,23.0,15.0,9.0,0.0,4.0,5.0,0.0,2.0,0,0,0,2.0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.05,0.575,0.375,0.0,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,1.0,0.0,0.6,0.4,0.1,0.089,0.0,0.0,0.011,0.444,0.022,0.256,0.167,0.1,0.0,0.044,0.056,0.0,0.022,0.0,0.0,0.0,0.022,0.0,0.022,0.0,0.0,0.011,0.0,0.0,0.0,0.011,0.056,0.0,0.033,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Branimir Hrgota,3.0,3.0,0,0,0,23.0,0.0,13.0,10.0,10.0,0.0,5.0,5.0,0.0,1.0,0,0,0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5652173913043478,0.43478260869565216,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.033,0.033,0.0,0.0,0.0,0.256,0.0,0.144,0.111,0.111,0.0,0.056,0.056,0.0,0.011,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.022,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Henrique Pinto,8.0,8.0,0,0,0,70.0,13.0,31.0,26.0,22.0,1.0,9.0,12.0,0.0,6.0,0,0,0,6.0,0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,11.0,4.0,3.0,4.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.18571428571428572,0.44285714285714284,0.37142857142857144,0.045454545454545456,0.4090909090909091,0.5454545454545454,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.36363636363636365,0.2727272727272727,0.36363636363636365,0.089,0.089,0.0,0.0,0.0,0.778,0.144,0.344,0.289,0.244,0.011,0.1,0.133,0.0,0.067,0.0,0.0,0.0,0.067,0.0,0.0,0.0,0.0,0.033,0.022,0.011,0.022,0.0,0.122,0.044,0.033,0.044,0.011,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0
Bård Finne,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caiuby Francisco da Silva,130.0,117.0,0,0,13,489.0,97.0,263.0,129.0,117.0,5.0,55.0,57.0,2.0,59.0,1,1,1,59.0,0,47.0,35.0,0.0,33.0,18.0,14.0,16.0,3.0,66.0,5.0,33.0,28.0,2,0,0,10.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,0.0,0.9,0.1983640081799591,0.5378323108384458,0.26380368098159507,0.042735042735042736,0.4700854700854701,0.48717948717948717,0.5454545454545454,0.42424242424242425,0.48484848484848486,0.09090909090909091,0.07575757575757576,0.5,0.42424242424242425,1.444,1.3,0.0,0.0,0.144,5.433,1.078,2.922,1.433,1.3,0.056,0.611,0.633,0.022,0.656,0.011,0.011,0.011,0.656,0.0,0.522,0.389,0.0,0.367,0.2,0.156,0.178,0.033,0.733,0.056,0.367,0.311,0.022,0.0,0.0,0.111,0.0,0.0,0.011,0.011,0.0,0.0,0.122,0.0
