Model,Accuracy (mean),Accuracy (std),Precision_macro (mean),Precision_macro (std),Recall_macro (mean),Recall_macro (std),F1_macro (mean),F1_macro (std)
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.1}",0.902181274338281,0.009991382237167477,0.913919568602747,0.010508076091246711,0.9146880560394164,0.009312079145112478,0.9137981655693869,0.00933909985866944
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.902181274338281,0.013274778777935235,0.9144282309019139,0.01465583308032253,0.9144872042295035,0.011449593543985403,0.9138665031908346,0.012512661100189372
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.1}",0.902181274338281,0.009991382237167477,0.913919568602747,0.010508076091246711,0.9146880560394164,0.009312079145112478,0.9137981655693869,0.00933909985866944
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 16, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.902181274338281,0.013274778777935235,0.9144282309019139,0.01465583308032253,0.9144872042295035,0.011449593543985403,0.9138665031908346,0.012512661100189372
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.902181274338281,0.013274778777935235,0.9144282309019139,0.01465583308032253,0.9144872042295035,0.011449593543985403,0.9138665031908346,0.012512661100189372
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 16, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.902181274338281,0.013274778777935235,0.9144282309019139,0.01465583308032253,0.9144872042295035,0.011449593543985403,0.9138665031908346,0.012512661100189372
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 1000, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.1}",0.902181274338281,0.009991382237167477,0.913919568602747,0.010508076091246711,0.9146880560394164,0.009312079145112478,0.9137981655693869,0.00933909985866944
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.902181274338281,0.013274778777935235,0.9144282309019139,0.01465583308032253,0.9144872042295035,0.011449593543985403,0.9138665031908346,0.012512661100189372
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.902181274338281,0.013274778777935235,0.9144282309019139,0.01465583308032253,0.9144872042295035,0.011449593543985403,0.9138665031908346,0.012512661100189372
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.902181274338281,0.013274778777935235,0.9144282309019139,0.01465583308032253,0.9144872042295035,0.011449593543985403,0.9138665031908346,0.012512661100189372
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.902181274338281,0.013274778777935235,0.9144282309019139,0.01465583308032253,0.9144872042295035,0.011449593543985403,0.9138665031908346,0.012512661100189372
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 1.0}",0.902181274338281,0.013274778777935235,0.9144282309019139,0.01465583308032253,0.9144872042295035,0.011449593543985403,0.9138665031908346,0.012512661100189372
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.902181274338281,0.013274778777935235,0.9144282309019139,0.01465583308032253,0.9144872042295035,0.011449593543985403,0.9138665031908346,0.012512661100189372
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 16, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 1.0}",0.902181274338281,0.013274778777935235,0.9144282309019139,0.01465583308032253,0.9144872042295035,0.011449593543985403,0.9138665031908346,0.012512661100189372
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 12, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9021812743382809,0.0114433561053942,0.914026138631211,0.012140021952180417,0.9146666123053062,0.010766939833345113,0.9138202230831011,0.010957139630051124
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9021812743382809,0.009256405690472154,0.9143001806203996,0.009890977465048896,0.9145005133576435,0.009239231244430992,0.9138220369759736,0.008791128946948164
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9021812743382809,0.012045624585609635,0.9155382634073442,0.011404238633818498,0.9166675968143938,0.011089315987585937,0.9154962554471135,0.011061104360747934
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9021812743382809,0.009256405690472154,0.9143001806203996,0.009890977465048896,0.9145005133576435,0.009239231244430992,0.9138220369759736,0.008791128946948164
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9021812743382809,0.012045624585609635,0.9155382634073442,0.011404238633818498,0.9166675968143938,0.011089315987585937,0.9154962554471135,0.011061104360747934
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 500, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9021812743382809,0.009256405690472154,0.9143001806203996,0.009890977465048896,0.9145005133576435,0.009239231244430992,0.9138220369759736,0.008791128946948164
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9021812743382809,0.009256405690472154,0.9143001806203996,0.009890977465048896,0.9145005133576435,0.009239231244430992,0.9138220369759736,0.008791128946948164
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0}",0.9021812743382809,0.016590553351868126,0.9149701491711962,0.016497872864598234,0.9146157220046621,0.014585661375161674,0.914257071577478,0.015205800657622524
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9021812743382809,0.009256405690472154,0.9143001806203996,0.009890977465048896,0.9145005133576435,0.009239231244430992,0.9138220369759736,0.008791128946948164
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.05, 'clf__max_depth': 12, 'clf__n_estimators': 300, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.1}",0.9021812743382809,0.009256405690472154,0.9143001806203996,0.009890977465048896,0.9145005133576435,0.009239231244430992,0.9138220369759736,0.008791128946948164
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.0}",0.9021812743382809,0.01239294457661259,0.9138748634064952,0.013036884778599154,0.915777829692318,0.010408549549228846,0.91429464794032,0.011500700586981749
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 12, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.1}",0.9021812743382809,0.0114433561053942,0.914026138631211,0.012140021952180417,0.9146666123053062,0.010766939833345113,0.9138202230831011,0.010957139630051124
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0}",0.9021812743382809,0.017094515721841307,0.914871149177938,0.016926572766809922,0.9144412409738818,0.015026866274968803,0.9141613202522476,0.01567535900802223
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': 16, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.9021798634234438,0.01390977525084938,0.9143460410585446,0.014724551611423997,0.9146498481390717,0.012831820377609148,0.9138521045620402,0.013271868076477492
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0}",0.9021798634234438,0.013496833308857197,0.9131763099357224,0.01318068558914041,0.9157672171008864,0.012440911228588281,0.9140178694409897,0.012581148460349719
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 500, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.9021798634234438,0.01390977525084938,0.9143460410585446,0.014724551611423997,0.9146498481390717,0.012831820377609148,0.9138521045620402,0.013271868076477492
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.1, 'clf__max_depth': -1, 'clf__n_estimators': 1000, 'clf__num_leaves': 31, 'clf__reg_alpha': 1.0}",0.9021798634234438,0.01390977525084938,0.9143460410585446,0.014724551611423997,0.9146498481390717,0.012831820377609148,0.9138521045620402,0.013271868076477492
"{'clf': LGBMClassifier(class_weight='balanced', max_depth=16, n_estimators=1000,
               n_jobs=-1, num_class=4, num_leaves=127, objective='multiclass',
               random_state=42, reg_alpha=1.0), 'clf__class_weight': 'balanced', 'clf__learning_rate': 0.01, 'clf__max_depth': 8, 'clf__n_estimators': 1000, 'clf__num_leaves': 127, 'clf__reg_alpha': 0.0}",0.9021798634234438,0.013496833308857197,0.9131763099357224,0.01318068558914041,0.9157672171008864,0.012440911228588281,0.9140178694409897,0.012581148460349719
